# wavelength(um)    fp/fs
0.478655     7.05122000e-05
0.478814     4.85023000e-04
0.478974     7.32056000e-05
0.479134     7.42741000e-05
0.479293     7.26056000e-05
0.479453     7.24606000e-05
0.479613     6.88008000e-05
0.479773     7.11704000e-05
0.479933     7.48571000e-05
0.480093     7.15159000e-05
0.480253     7.43513000e-05
0.480413     7.29257000e-05
0.480573     7.36358000e-05
0.480733     7.12805000e-05
0.480893     7.48158000e-05
0.481054     7.29792000e-05
0.481214     7.41249000e-05
0.481375     7.65388000e-05
0.481535     7.21455000e-05
0.481695     7.22041000e-05
0.481856     7.59288000e-05
0.482017     7.31811000e-05
0.482177     7.50677000e-05
0.482338     7.22568000e-05
0.482499     8.18310000e-05
0.482660     7.40531000e-05
0.482821     7.25932000e-05
0.482982     7.50663000e-05
0.483143     7.38541000e-05
0.483304     7.54901000e-05
0.483465     7.63424000e-05
0.483626     7.50679000e-05
0.483787     7.93799000e-05
0.483948     7.81614000e-05
0.484110     9.00133000e-05
0.484271     7.95559000e-05
0.484432     8.04550000e-05
0.484594     7.74410000e-05
0.484755     7.97227000e-05
0.484917     8.14108000e-05
0.485079     8.10599000e-05
0.485240     8.10128000e-05
0.485402     8.49870000e-05
0.485564     8.67936000e-05
0.485726     9.83490000e-05
0.485888     9.26379000e-05
0.486050     1.92809000e-04
0.486212     1.59375000e-04
0.486374     1.26717000e-04
0.486536     1.12707000e-04
0.486698     9.89506000e-05
0.486860     8.89891000e-05
0.487022     8.85129000e-05
0.487185     9.06991000e-05
0.487347     6.73779000e-04
0.487510     1.18305000e-04
0.487672     8.62227000e-05
0.487835     8.49148000e-05
0.487997     8.87874000e-05
0.488160     7.87707000e-05
0.488323     8.52113000e-05
0.488486     7.95432000e-05
0.488648     8.27131000e-05
0.488811     8.95565000e-05
0.488974     8.61052000e-05
0.489137     8.26906000e-05
0.489300     9.46185000e-05
0.489463     8.20958000e-05
0.489626     7.76729000e-05
0.489790     7.89803000e-05
0.489953     7.60385000e-05
0.490116     8.12452000e-05
0.490280     8.16630000e-05
0.490443     8.74448000e-05
0.490607     7.95599000e-05
0.490770     7.69844000e-05
0.490934     9.53212000e-05
0.491097     8.54902000e-05
0.491261     8.79349000e-05
0.491425     8.10501000e-05
0.491589     8.15350000e-05
0.491752     7.78633000e-05
0.491916     8.71901000e-05
0.492080     9.08058000e-05
0.492244     9.22585000e-05
0.492408     8.06978000e-05
0.492573     9.05538000e-05
0.492737     8.45886000e-05
0.492901     8.21662000e-05
0.493065     7.81067000e-05
0.493230     8.06743000e-05
0.493394     8.46388000e-05
0.493559     8.62328000e-05
0.493723     8.47816000e-05
0.493888     8.51034000e-05
0.494052     9.64064000e-05
0.494217     8.05705000e-05
0.494382     1.06703000e-04
0.494546     8.12450000e-05
0.494711     8.68849000e-05
0.494876     8.18605000e-05
0.495041     8.21319000e-05
0.495206     8.23843000e-05
0.495371     8.09066000e-05
0.495536     8.36147000e-05
0.495702     8.48064000e-05
0.495867     8.25695000e-04
0.496032     8.20611000e-05
0.496197     8.04729000e-05
0.496363     8.39374000e-05
0.496528     8.12522000e-05
0.496694     8.94121000e-05
0.496859     8.52099000e-05
0.497025     8.49475000e-05
0.497191     1.18609000e-04
0.497356     8.23893000e-05
0.497522     8.54308000e-05
0.497688     8.41485000e-05
0.497854     8.44327000e-05
0.498020     8.94195000e-05
0.498186     9.09611000e-05
0.498352     1.02041000e-04
0.498518     1.00939000e-04
0.498684     9.57398000e-05
0.498850     8.57714000e-05
0.499017     8.76058000e-05
0.499183     8.90600000e-05
0.499349     8.44334000e-05
0.499516     1.23776000e-04
0.499682     8.58958000e-05
0.499849     8.77149000e-05
0.500016     9.37267000e-05
0.500182     8.82876000e-05
0.500349     9.88989000e-05
0.500516     8.95069000e-05
0.500683     1.00979000e-04
0.500849     9.25433000e-05
0.501016     8.55977000e-05
0.501183     9.07406000e-05
0.501351     7.57738000e-04
0.501518     9.59266000e-05
0.501685     9.71999000e-05
0.501852     9.16083000e-05
0.502019     1.02574000e-04
0.502187     9.58323000e-05
0.502354     1.01062000e-04
0.502521     9.03531000e-05
0.502689     9.05808000e-05
0.502857     1.00037000e-04
0.503024     9.05414000e-05
0.503192     9.12727000e-05
0.503360     8.78237000e-05
0.503527     8.70098000e-05
0.503695     9.71483000e-05
0.503863     9.02531000e-05
0.504031     9.94540000e-05
0.504199     1.06608000e-04
0.504367     1.04130000e-04
0.504535     9.04187000e-05
0.504703     8.72584000e-05
0.504872     8.89833000e-05
0.505040     1.00360000e-04
0.505208     9.38397000e-05
0.505377     1.01733000e-04
0.505545     8.83253000e-05
0.505714     8.96418000e-05
0.505882     9.16988000e-05
0.506051     8.95031000e-05
0.506220     9.18954000e-05
0.506388     8.95717000e-05
0.506557     9.66128000e-05
0.506726     9.51492000e-05
0.506895     9.53187000e-05
0.507064     9.70728000e-05
0.507233     8.98629000e-05
0.507402     9.97859000e-05
0.507571     9.63777000e-05
0.507740     9.72417000e-05
0.507910     9.04570000e-05
0.508079     1.07702000e-04
0.508248     1.02850000e-04
0.508418     1.02042000e-04
0.508587     1.00657000e-04
0.508757     9.37263000e-05
0.508926     1.00063000e-04
0.509096     9.51487000e-05
0.509266     9.42500000e-05
0.509435     9.24472000e-05
0.509605     9.47268000e-05
0.509775     9.77891000e-05
0.509945     1.03006000e-04
0.510115     1.05622000e-04
0.510285     9.61720000e-05
0.510455     9.63904000e-05
0.510625     9.69036000e-05
0.510795     9.48113000e-05
0.510966     1.07668000e-04
0.511136     1.08183000e-04
0.511306     9.71872000e-05
0.511477     9.51141000e-05
0.511647     1.00906000e-04
0.511818     9.78925000e-05
0.511988     9.49589000e-05
0.512159     9.61063000e-05
0.512330     9.89063000e-05
0.512501     1.06223000e-04
0.512671     1.07354000e-04
0.512842     1.10818000e-04
0.513013     1.03441000e-04
0.513184     9.94810000e-05
0.513355     1.02071000e-04
0.513526     1.03767000e-04
0.513698     9.80506000e-05
0.513869     1.06924000e-04
0.514040     1.11666000e-04
0.514211     9.54966000e-05
0.514383     1.20985000e-04
0.514554     9.78701000e-05
0.514726     1.05631000e-04
0.514897     1.07089000e-04
0.515069     9.83640000e-05
0.515241     1.05707000e-04
0.515412     1.08908000e-04
0.515584     1.14589000e-04
0.515756     1.02874000e-04
0.515928     9.95373000e-05
0.516100     1.03116000e-04
0.516272     1.03203000e-04
0.516444     1.06355000e-04
0.516616     1.12171000e-04
0.516789     1.13212000e-04
0.516961     1.38237000e-04
0.517133     1.06343000e-04
0.517305     9.37188000e-04
0.517478     1.46121000e-04
0.517650     9.98920000e-05
0.517823     1.07919000e-04
0.517996     1.04352000e-04
0.518168     1.04166000e-04
0.518341     1.05590000e-04
0.518514     7.15105000e-04
0.518687     1.12171000e-04
0.518859     1.06332000e-04
0.519032     1.08795000e-04
0.519205     1.06553000e-04
0.519379     8.98420000e-04
0.519552     1.04675000e-04
0.519725     1.22126000e-04
0.519898     1.20957000e-04
0.520071     1.05600000e-04
0.520245     1.05168000e-04
0.520418     1.08938000e-04
0.520592     1.12033000e-04
0.520765     1.18184000e-04
0.520939     1.57993000e-04
0.521112     1.08039000e-04
0.521286     1.09485000e-04
0.521460     1.04038000e-04
0.521634     1.09776000e-04
0.521808     1.21156000e-04
0.521981     1.09913000e-04
0.522155     1.08537000e-04
0.522330     1.06563000e-04
0.522504     1.07740000e-04
0.522678     1.09171000e-04
0.522852     1.45742000e-04
0.523026     1.08134000e-04
0.523201     1.13420000e-04
0.523375     1.17740000e-04
0.523550     1.12471000e-04
0.523724     1.17471000e-04
0.523899     1.10278000e-04
0.524073     1.10547000e-04
0.524248     1.05953000e-04
0.524423     1.13105000e-04
0.524597     1.09902000e-04
0.524772     1.18159000e-04
0.524947     1.10661000e-04
0.525122     1.12738000e-04
0.525297     1.10087000e-04
0.525472     1.11072000e-04
0.525648     1.20119000e-04
0.525823     1.10687000e-04
0.525998     1.23970000e-04
0.526173     1.16571000e-04
0.526349     1.23685000e-04
0.526524     1.28067000e-04
0.526700     1.26409000e-04
0.526875     1.50651000e-04
0.527051     1.47638000e-04
0.527227     1.31263000e-04
0.527402     1.25116000e-04
0.527578     1.20280000e-04
0.527754     1.24538000e-04
0.527930     1.12110000e-04
0.528106     1.20336000e-04
0.528282     1.21014000e-04
0.528458     1.22914000e-04
0.528634     1.19015000e-04
0.528810     1.11266000e-04
0.528987     1.14037000e-04
0.529163     1.10560000e-04
0.529339     1.17021000e-04
0.529516     1.16610000e-04
0.529692     1.16125000e-04
0.529869     1.24855000e-04
0.530046     1.25788000e-04
0.530222     1.17080000e-04
0.530399     1.22404000e-04
0.530576     1.13111000e-04
0.530753     1.15383000e-04
0.530930     1.21888000e-04
0.531106     1.13924000e-04
0.531284     1.16354000e-04
0.531461     1.18015000e-04
0.531638     1.18442000e-04
0.531815     1.28374000e-04
0.531992     1.17124000e-04
0.532170     1.17064000e-04
0.532347     1.19945000e-04
0.532524     1.25763000e-04
0.532702     1.48346000e-04
0.532879     1.33991000e-04
0.533057     1.40638000e-04
0.533235     1.18580000e-04
0.533413     1.83089000e-04
0.533590     1.24581000e-04
0.533768     1.20586000e-04
0.533946     1.38512000e-04
0.534124     1.24894000e-04
0.534302     1.25739000e-04
0.534480     1.17791000e-04
0.534658     1.24017000e-04
0.534837     1.27624000e-04
0.535015     1.25458000e-04
0.535193     1.20944000e-04
0.535372     1.17549000e-04
0.535550     1.23118000e-04
0.535729     1.18784000e-04
0.535907     1.18089000e-04
0.536086     1.18294000e-04
0.536265     1.20766000e-04
0.536443     1.23121000e-04
0.536622     1.33477000e-04
0.536801     1.19801000e-04
0.536980     1.25463000e-04
0.537159     1.31898000e-04
0.537338     1.41285000e-04
0.537517     1.23000000e-04
0.537696     1.18919000e-04
0.537875     1.24236000e-04
0.538055     1.25064000e-04
0.538234     1.26109000e-04
0.538414     1.35829000e-04
0.538593     1.22014000e-04
0.538773     1.21461000e-04
0.538952     1.24094000e-04
0.539132     1.98386000e-04
0.539311     1.28527000e-04
0.539491     1.28597000e-04
0.539671     1.49337000e-04
0.539851     1.46032000e-04
0.540031     1.28267000e-04
0.540211     1.33172000e-04
0.540391     1.24234000e-04
0.540571     1.59393000e-04
0.540751     1.44707000e-04
0.540932     1.28387000e-04
0.541112     1.40357000e-04
0.541292     1.33598000e-04
0.541473     1.34201000e-04
0.541653     1.35569000e-04
0.541834     1.26527000e-04
0.542014     1.30517000e-04
0.542195     1.31175000e-04
0.542376     1.27984000e-04
0.542557     9.02892000e-04
0.542737     1.28366000e-04
0.542918     1.25229000e-04
0.543099     2.80604000e-04
0.543280     1.25963000e-04
0.543461     3.15866000e-04
0.543643     1.39762000e-04
0.543824     1.32940000e-04
0.544005     1.26027000e-04
0.544186     1.26853000e-04
0.544368     1.29066000e-04
0.544549     1.28224000e-04
0.544731     1.40687000e-04
0.544912     1.42626000e-04
0.545094     1.28295000e-04
0.545276     1.27905000e-04
0.545457     1.32594000e-04
0.545639     1.47943000e-04
0.545821     1.29419000e-04
0.546003     1.30652000e-04
0.546185     1.30820000e-04
0.546367     1.38693000e-04
0.546549     1.38762000e-04
0.546731     1.30607000e-04
0.546914     1.32788000e-04
0.547096     1.31335000e-04
0.547278     1.31665000e-04
0.547461     1.40243000e-04
0.547643     1.32555000e-04
0.547826     1.55137000e-04
0.548008     1.34962000e-04
0.548191     1.34893000e-04
0.548374     1.35722000e-04
0.548557     1.31367000e-04
0.548739     1.31361000e-04
0.548922     1.54306000e-04
0.549105     1.42584000e-04
0.549288     1.34113000e-04
0.549471     1.43713000e-04
0.549655     1.42413000e-04
0.549838     1.42757000e-04
0.550021     1.33499000e-04
0.550204     1.35562000e-04
0.550388     1.47063000e-04
0.550571     1.34585000e-04
0.550755     1.48849000e-04
0.550938     1.38109000e-04
0.551122     1.45989000e-04
0.551306     1.45101000e-04
0.551490     1.41429000e-04
0.551673     1.39010000e-04
0.551857     1.39390000e-04
0.552041     1.35731000e-04
0.552225     1.40341000e-04
0.552409     1.38375000e-04
0.552593     1.38426000e-04
0.552778     1.48367000e-04
0.552962     1.56336000e-04
0.553146     1.39333000e-04
0.553331     1.36938000e-04
0.553515     1.43168000e-04
0.553700     1.58278000e-04
0.553884     1.37978000e-04
0.554069     1.38258000e-04
0.554253     1.37597000e-04
0.554438     1.38100000e-04
0.554623     1.42253000e-04
0.554808     1.50204000e-04
0.554993     1.40763000e-04
0.555178     1.41348000e-04
0.555363     1.41060000e-04
0.555548     1.48207000e-04
0.555733     1.46728000e-04
0.555918     1.44462000e-04
0.556104     1.45770000e-04
0.556289     1.47313000e-04
0.556475     1.50975000e-04
0.556660     1.47435000e-04
0.556846     1.47017000e-04
0.557031     1.49965000e-04
0.557217     1.43470000e-04
0.557403     1.58246000e-04
0.557588     1.45537000e-04
0.557774     1.53261000e-04
0.557960     1.45487000e-04
0.558146     1.43176000e-04
0.558332     1.49850000e-04
0.558518     1.50936000e-04
0.558705     1.47501000e-04
0.558891     1.65304000e-04
0.559077     1.62444000e-04
0.559263     1.47788000e-04
0.559450     1.53541000e-04
0.559636     1.57842000e-04
0.559823     1.46723000e-04
0.560009     1.63793000e-04
0.560196     1.59787000e-04
0.560383     1.62708000e-04
0.560570     1.46520000e-04
0.560757     1.47117000e-04
0.560943     1.46976000e-04
0.561130     1.48734000e-04
0.561317     1.47671000e-04
0.561505     1.47792000e-04
0.561692     1.74280000e-04
0.561879     1.52005000e-04
0.562066     1.56901000e-04
0.562254     1.51724000e-04
0.562441     1.48369000e-04
0.562629     1.62726000e-04
0.562816     1.52153000e-04
0.563004     1.50800000e-04
0.563191     1.48141000e-04
0.563379     1.50106000e-04
0.563567     1.55285000e-04
0.563755     1.52879000e-04
0.563943     1.57684000e-04
0.564131     1.50873000e-04
0.564319     1.59961000e-04
0.564507     1.57478000e-04
0.564695     1.55073000e-04
0.564883     1.50991000e-04
0.565071     1.59240000e-04
0.565260     1.55098000e-04
0.565448     1.54666000e-04
0.565637     1.68389000e-04
0.565825     1.53366000e-04
0.566014     2.06451000e-04
0.566203     1.61484000e-04
0.566391     1.63030000e-04
0.566580     1.56260000e-04
0.566769     1.60226000e-04
0.566958     1.59677000e-04
0.567147     1.62184000e-04
0.567336     1.56080000e-04
0.567525     1.53575000e-04
0.567714     1.60433000e-04
0.567903     1.56099000e-04
0.568093     1.59136000e-04
0.568282     1.56029000e-04
0.568472     1.64935000e-04
0.568661     1.63217000e-04
0.568851     1.62341000e-04
0.569040     1.63143000e-04
0.569230     1.60830000e-04
0.569420     1.59005000e-04
0.569609     1.60945000e-04
0.569799     1.57194000e-04
0.569989     1.60710000e-04
0.570179     1.60469000e-04
0.570369     1.69610000e-04
0.570559     1.60908000e-04
0.570750     1.66144000e-04
0.570940     1.70705000e-04
0.571130     1.74999000e-04
0.571321     1.78033000e-04
0.571511     1.59238000e-04
0.571701     1.65158000e-04
0.571892     1.64752000e-04
0.572083     1.59853000e-04
0.572273     1.61390000e-04
0.572464     1.59363000e-04
0.572655     1.60757000e-04
0.572846     1.62431000e-04
0.573037     1.61570000e-04
0.573228     1.61718000e-04
0.573419     1.65349000e-04
0.573610     1.61448000e-04
0.573801     1.62000000e-04
0.573992     1.61903000e-04
0.574184     1.63282000e-04
0.574375     1.63927000e-04
0.574567     1.63994000e-04
0.574758     1.63172000e-04
0.574950     1.78943000e-04
0.575141     1.63788000e-04
0.575333     1.67269000e-04
0.575525     1.83488000e-04
0.575717     1.69324000e-04
0.575909     1.64006000e-04
0.576101     1.68029000e-04
0.576293     1.68905000e-04
0.576485     1.74761000e-04
0.576677     1.64506000e-04
0.576869     1.65893000e-04
0.577061     1.66632000e-04
0.577254     1.66850000e-04
0.577446     1.70444000e-04
0.577639     1.70228000e-04
0.577831     1.66712000e-04
0.578024     1.67126000e-04
0.578217     1.82813000e-04
0.578409     1.73688000e-04
0.578602     1.77966000e-04
0.578795     1.73324000e-04
0.578988     1.71907000e-04
0.579181     1.73842000e-04
0.579374     1.72366000e-04
0.579567     1.72602000e-04
0.579760     1.69269000e-04
0.579953     1.74990000e-04
0.580147     1.70214000e-04
0.580340     1.55486000e-04
0.580534     1.74876000e-04
0.580727     1.74228000e-04
0.580921     1.75484000e-04
0.581114     1.74564000e-04
0.581308     1.72799000e-04
0.581502     1.74043000e-04
0.581696     1.74058000e-04
0.581890     1.77076000e-04
0.582084     1.72725000e-04
0.582278     1.73022000e-04
0.582472     1.75256000e-04
0.582666     1.73019000e-04
0.582860     1.74158000e-04
0.583054     1.73093000e-04
0.583249     1.78372000e-04
0.583443     1.74649000e-04
0.583638     1.77011000e-04
0.583832     1.74663000e-04
0.584027     1.77022000e-04
0.584221     1.76113000e-04
0.584416     1.74758000e-04
0.584611     1.75274000e-04
0.584806     1.78840000e-04
0.585001     1.79199000e-04
0.585196     1.76651000e-04
0.585391     1.80368000e-04
0.585586     1.83298000e-04
0.585781     1.78465000e-04
0.585976     1.91495000e-04
0.586172     1.83586000e-04
0.586367     1.84803000e-04
0.586563     1.78351000e-04
0.586758     1.82328000e-04
0.586954     1.81874000e-04
0.587149     1.75863000e-04
0.587345     1.76276000e-04
0.587541     1.76412000e-04
0.587737     1.74198000e-04
0.587933     1.74158000e-04
0.588129     1.72362000e-04
0.588325     1.66390000e-04
0.588521     1.63232000e-04
0.588717     1.45796000e-04
0.588913     1.28235000e-04
0.589109     2.71795000e-04
0.589306     1.37116000e-04
0.589502     1.32561000e-04
0.589699     1.98602000e-04
0.589895     1.29451000e-04
0.590092     1.49872000e-04
0.590289     1.62827000e-04
0.590485     1.73255000e-04
0.590682     1.77482000e-04
0.590879     1.77328000e-04
0.591076     1.79858000e-04
0.591273     1.81265000e-04
0.591470     1.81984000e-04
0.591667     1.94664000e-04
0.591865     1.89264000e-04
0.592062     1.85463000e-04
0.592259     1.85158000e-04
0.592457     1.88065000e-04
0.592654     1.86912000e-04
0.592852     1.91809000e-04
0.593049     1.94595000e-04
0.593247     1.95427000e-04
0.593445     1.87739000e-04
0.593643     1.96962000e-04
0.593840     1.87581000e-04
0.594038     1.88827000e-04
0.594236     1.90698000e-04
0.594434     1.93187000e-04
0.594633     1.89412000e-04
0.594831     1.90154000e-04
0.595029     2.00322000e-04
0.595227     1.90160000e-04
0.595426     2.01187000e-04
0.595624     1.91079000e-04
0.595823     1.94727000e-04
0.596021     1.93353000e-04
0.596220     1.93394000e-04
0.596419     1.93420000e-04
0.596618     1.92944000e-04
0.596817     1.95635000e-04
0.597015     1.93620000e-04
0.597214     1.93753000e-04
0.597414     1.94223000e-04
0.597613     2.00365000e-04
0.597812     2.04933000e-04
0.598011     1.98401000e-04
0.598211     1.96443000e-04
0.598410     1.96355000e-04
0.598609     2.08704000e-04
0.598809     2.03845000e-04
0.599009     1.96667000e-04
0.599208     2.01277000e-04
0.599408     1.97432000e-04
0.599608     1.99123000e-04
0.599808     2.00697000e-04
0.600008     2.01672000e-04
0.600208     2.00177000e-04
0.600408     2.07318000e-04
0.600608     1.98847000e-04
0.600808     2.03705000e-04
0.601008     2.11867000e-04
0.601209     2.00180000e-04
0.601409     2.07442000e-04
0.601609     2.06057000e-04
0.601810     2.08163000e-04
0.602011     2.01811000e-04
0.602211     2.09316000e-04
0.602412     2.08394000e-04
0.602613     2.16320000e-04
0.602814     2.11081000e-04
0.603015     2.04822000e-04
0.603216     2.18201000e-04
0.603417     2.03261000e-04
0.603618     2.04002000e-04
0.603819     2.03829000e-04
0.604020     2.03453000e-04
0.604222     2.04514000e-04
0.604423     2.05342000e-04
0.604624     2.05793000e-04
0.604826     2.05994000e-04
0.605028     2.04902000e-04
0.605229     2.05782000e-04
0.605431     2.10182000e-04
0.605633     2.09732000e-04
0.605835     2.15847000e-04
0.606037     2.06627000e-04
0.606239     2.07722000e-04
0.606441     2.11100000e-04
0.606643     2.19216000e-04
0.606845     2.08184000e-04
0.607047     2.08734000e-04
0.607250     2.09162000e-04
0.607452     2.08297000e-04
0.607655     2.09789000e-04
0.607857     2.09499000e-04
0.608060     2.20046000e-04
0.608263     2.13448000e-04
0.608465     2.12784000e-04
0.608668     2.18893000e-04
0.608871     2.17121000e-04
0.609074     2.11947000e-04
0.609277     2.18364000e-04
0.609480     2.16021000e-04
0.609683     2.13630000e-04
0.609886     2.15093000e-04
0.610090     2.14412000e-04
0.610293     2.20995000e-04
0.610497     2.36223000e-04
0.610700     2.14121000e-04
0.610904     2.76652000e-04
0.611107     2.14389000e-04
0.611311     2.17551000e-04
0.611515     2.20297000e-04
0.611719     2.20701000e-04
0.611922     2.15590000e-04
0.612126     2.17836000e-04
0.612330     2.35062000e-04
0.612535     2.17478000e-04
0.612739     2.25376000e-04
0.612943     2.20023000e-04
0.613147     2.27811000e-04
0.613352     2.28966000e-04
0.613556     2.18699000e-04
0.613761     2.32875000e-04
0.613965     2.42600000e-04
0.614170     2.19954000e-04
0.614375     2.39374000e-04
0.614579     2.27717000e-04
0.614784     2.22586000e-04
0.614989     2.27742000e-04
0.615194     2.26861000e-04
0.615399     2.25111000e-04
0.615604     2.35640000e-04
0.615810     2.40794000e-04
0.616015     2.38847000e-04
0.616220     2.32661000e-04
0.616426     2.47955000e-04
0.616631     2.38052000e-04
0.616837     2.30656000e-04
0.617042     2.41664000e-04
0.617248     2.32016000e-04
0.617454     2.29976000e-04
0.617660     2.31236000e-04
0.617865     2.32091000e-04
0.618071     2.27000000e-04
0.618277     2.29053000e-04
0.618483     2.26401000e-04
0.618690     2.26881000e-04
0.618896     2.31560000e-04
0.619102     2.28067000e-04
0.619309     2.50657000e-04
0.619515     2.28551000e-04
0.619721     2.33198000e-04
0.619928     2.31105000e-04
0.620135     2.36170000e-04
0.620341     2.28839000e-04
0.620548     2.30984000e-04
0.620755     2.29124000e-04
0.620962     2.31684000e-04
0.621169     2.30195000e-04
0.621376     2.30584000e-04
0.621583     2.44608000e-04
0.621790     2.40168000e-04
0.621998     2.36639000e-04
0.622205     2.41109000e-04
0.622412     2.32904000e-04
0.622620     2.36686000e-04
0.622827     2.35954000e-04
0.623035     2.35754000e-04
0.623243     1.31917000e-03
0.623450     2.42979000e-04
0.623658     2.33505000e-04
0.623866     2.46147000e-04
0.624074     2.48068000e-04
0.624282     2.39063000e-04
0.624490     2.48969000e-04
0.624698     2.56193000e-04
0.624907     2.53679000e-04
0.625115     2.37725000e-04
0.625323     2.43630000e-04
0.625532     2.62738000e-04
0.625740     2.48569000e-04
0.625949     2.51014000e-04
0.626157     2.39687000e-04
0.626366     2.42975000e-04
0.626575     2.39073000e-04
0.626784     2.49375000e-04
0.626993     2.45678000e-04
0.627202     2.46259000e-04
0.627411     2.43386000e-04
0.627620     2.44901000e-04
0.627829     2.58586000e-04
0.628038     2.47176000e-04
0.628248     2.60064000e-04
0.628457     2.50872000e-04
0.628667     2.46085000e-04
0.628876     2.48462000e-04
0.629086     2.47806000e-04
0.629295     2.49552000e-04
0.629505     2.52484000e-04
0.629715     2.48247000e-04
0.629925     2.50779000e-04
0.630135     2.47668000e-04
0.630345     2.68403000e-04
0.630555     2.45596000e-04
0.630765     2.48526000e-04
0.630976     2.46868000e-04
0.631186     2.50086000e-04
0.631396     2.48222000e-04
0.631607     2.64362000e-04
0.631817     2.57897000e-04
0.632028     2.74483000e-04
0.632239     2.50062000e-04
0.632449     2.58798000e-04
0.632660     2.49868000e-04
0.632871     2.51344000e-04
0.633082     2.49338000e-04
0.633293     2.55102000e-04
0.633504     2.49426000e-04
0.633715     2.69586000e-04
0.633927     2.61699000e-04
0.634138     2.56624000e-04
0.634349     2.51959000e-04
0.634561     2.63677000e-04
0.634772     2.53278000e-04
0.634984     2.61830000e-04
0.635195     2.54107000e-04
0.635407     2.56045000e-04
0.635619     2.62610000e-04
0.635831     2.57615000e-04
0.636043     9.21177000e-04
0.636255     2.64222000e-04
0.636467     2.70852000e-04
0.636679     2.62200000e-04
0.636891     2.57542000e-04
0.637104     2.61891000e-04
0.637316     2.64167000e-04
0.637528     2.57955000e-04
0.637741     2.58573000e-04
0.637953     2.60557000e-04
0.638166     2.65159000e-04
0.638379     2.57607000e-04
0.638592     2.63279000e-04
0.638804     2.64147000e-04
0.639017     2.60930000e-04
0.639230     2.62004000e-04
0.639444     2.72396000e-04
0.639657     2.64507000e-04
0.639870     2.61648000e-04
0.640083     2.79815000e-04
0.640297     2.68896000e-04
0.640510     2.61645000e-04
0.640723     2.62751000e-04
0.640937     2.78165000e-04
0.641151     2.62335000e-04
0.641364     2.77914000e-04
0.641578     2.70635000e-04
0.641792     2.72261000e-04
0.642006     2.66515000e-04
0.642220     2.87767000e-04
0.642434     2.68000000e-04
0.642648     2.66409000e-04
0.642862     2.67665000e-04
0.643077     2.65997000e-04
0.643291     2.79376000e-04
0.643505     2.74340000e-04
0.643720     2.68595000e-04
0.643935     2.68073000e-04
0.644149     2.89449000e-04
0.644364     2.72448000e-04
0.644579     2.69229000e-04
0.644794     2.70139000e-04
0.645008     2.69726000e-04
0.645223     2.82779000e-04
0.645439     2.72030000e-04
0.645654     2.78005000e-04
0.645869     2.85607000e-04
0.646084     2.75417000e-04
0.646300     2.78025000e-04
0.646515     2.99322000e-04
0.646731     2.72152000e-04
0.646946     2.76096000e-04
0.647162     2.78783000e-04
0.647377     2.85127000e-04
0.647593     2.77492000e-04
0.647809     2.85126000e-04
0.648025     2.76521000e-04
0.648241     2.74662000e-04
0.648457     2.83035000e-04
0.648673     2.77035000e-04
0.648890     2.76338000e-04
0.649106     2.77095000e-04
0.649322     2.85077000e-04
0.649539     2.99209000e-04
0.649755     4.43012000e-04
0.649972     2.94216000e-04
0.650188     2.89349000e-04
0.650405     2.79641000e-04
0.650622     2.89527000e-04
0.650839     2.80201000e-04
0.651056     2.83616000e-04
0.651273     2.81292000e-04
0.651490     2.83439000e-04
0.651707     2.90280000e-04
0.651924     2.87165000e-04
0.652142     2.86144000e-04
0.652359     2.85736000e-04
0.652576     2.85127000e-04
0.652794     2.92276000e-04
0.653012     2.87885000e-04
0.653229     2.87976000e-04
0.653447     2.89568000e-04
0.653665     2.93596000e-04
0.653883     2.93639000e-04
0.654101     2.98881000e-04
0.654319     2.95538000e-04
0.654537     2.96597000e-04
0.654755     3.13879000e-04
0.654973     3.03605000e-04
0.655191     3.10367000e-04
0.655410     3.12334000e-04
0.655628     3.26897000e-04
0.655847     3.35233000e-04
0.656066     3.60012000e-04
0.656284     4.19854000e-04
0.656503     5.96498000e-04
0.656722     3.87877000e-04
0.656941     3.46914000e-04
0.657160     3.30232000e-04
0.657379     3.23491000e-04
0.657598     3.25198000e-04
0.657817     3.09568000e-04
0.658036     3.07017000e-04
0.658256     3.05974000e-04
0.658475     3.04170000e-04
0.658695     3.01852000e-04
0.658914     3.07799000e-04
0.659134     2.99698000e-04
0.659354     3.02808000e-04
0.659573     5.13356000e-04
0.659793     3.01327000e-04
0.660013     3.01644000e-04
0.660233     2.98188000e-04
0.660453     2.99217000e-04
0.660673     3.07150000e-04
0.660894     3.01531000e-04
0.661114     3.08645000e-04
0.661334     2.99835000e-04
0.661555     3.00919000e-04
0.661775     2.99616000e-04
0.661996     3.00606000e-04
0.662216     3.01187000e-04
0.662437     3.00204000e-04
0.662658     3.06261000e-04
0.662879     3.03162000e-04
0.663100     3.01812000e-04
0.663321     3.14049000e-04
0.663542     3.18697000e-04
0.663763     3.07162000e-04
0.663984     3.03884000e-04
0.664206     3.10172000e-04
0.664427     3.03337000e-04
0.664649     3.13052000e-04
0.664870     3.03895000e-04
0.665092     3.04850000e-04
0.665313     3.06142000e-04
0.665535     3.07781000e-04
0.665757     3.10604000e-04
0.665979     3.06288000e-04
0.666201     3.07371000e-04
0.666423     3.22010000e-04
0.666645     3.11414000e-04
0.666867     3.11429000e-04
0.667090     3.08321000e-04
0.667312     3.10873000e-04
